female;village;village_lang;year_of_birth;azerikum;avar;rus;archi;lak;aghul;azeri;lezgi;chirag;tabassaran;kum;mehweb;dargwa;rutul;tsakhur;georgian;uzbe;kajtag;chechen;botlikh;shukty;tsudakhar;mugi;adyghe;gapshima;osetin;armenian;andi;rikvani;zilo;mekegi;ingush;close_multiling_list;personal;multiling;multiling_withoutrus;close_multiling;far_multiling;far_multiling_list
1;yersi;azeri;1951;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1951;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1952;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1952;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;0;1;kum
0;yersi;azeri;1952;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;0;0;0;0;
0;yersi;azeri;1953;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1953;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1953;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;0;1;kum
1;yersi;azeri;1953;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1953;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1954;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1955;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1955;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1957;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1957;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1957;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1957;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;1;0;
1;yersi;azeri;1957;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1957;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;0;0;0;0;
0;yersi;azeri;1958;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1959;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1959;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1959;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;0;0;0;
0;yersi;azeri;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;0;0;0;
0;yersi;azeri;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1960;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;0;1;kum
1;yersi;azeri;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1960;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;0;1;kum
1;yersi;azeri;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1961;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1961;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;1;0;
1;yersi;azeri;1962;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1962;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;0;1;kum
1;yersi;azeri;1962;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1963;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;0;1;kum
0;yersi;azeri;1964;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1964;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1965;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1965;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1965;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1965;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1965;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;0;1;kum
0;yersi;azeri;1966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1968;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1968;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1968;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;yersi;azeri;1969;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1970;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1972;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1973;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1973;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1973;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1976;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;0;0;0;
0;yersi;azeri;1976;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1977;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1977;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1977;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1978;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1978;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1980;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;1;0;
1;yersi;azeri;1980;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1980;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1980;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1985;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1986;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1986;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1991;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1993;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;dyubek;tabassaran;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1884;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1888;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1898;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1900;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1902;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;2;1;1;kum
1;dyubek;tabassaran;1902;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1902;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1903;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1904;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1907;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;dyubek;tabassaran;1909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;dyubek;tabassaran;1912;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;2;1;1;0;
0;dyubek;tabassaran;1915;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;dyubek;tabassaran;1919;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1920;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;dyubek;tabassaran;1920;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;dyubek;tabassaran;1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;dyubek;tabassaran;1920;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
0;dyubek;tabassaran;1922;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;3;2;1;1;lezgi
0;dyubek;tabassaran;1922;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;dyubek;tabassaran;1922;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;dyubek;tabassaran;1926;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1926;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;2;1;1;0;
0;dyubek;tabassaran;1927;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
0;dyubek;tabassaran;1928;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1928;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1928;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;1;1;0;
0;dyubek;tabassaran;1928;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
0;dyubek;tabassaran;1929;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;0;0;0;
0;dyubek;tabassaran;1930;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;2;1;1;0;
1;dyubek;tabassaran;1931;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;1;1;0;
0;dyubek;tabassaran;1932;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;dyubek;tabassaran;1933;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;dyubek;tabassaran;1933;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1934;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;dyubek;tabassaran;1935;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;3;2;1;1;dargwa
0;dyubek;tabassaran;1936;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;1;0;
0;dyubek;tabassaran;1936;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1936;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;1;1;0;
1;dyubek;tabassaran;1936;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1936;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1937;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1937;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
1;dyubek;tabassaran;1937;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
0;dyubek;tabassaran;1938;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;1;0;
1;dyubek;tabassaran;1938;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
0;dyubek;tabassaran;1938;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;1;0;
